gene_name,TCGA-02-2485-01,TCGA-06-0125-01,TCGA-06-0129-01,TCGA-06-0130-01,TCGA-06-0190-01,TCGA-06-0238-01,TCGA-06-0644-01,TCGA-06-0878-01,TCGA-06-0882-01,TCGA-06-1804-01,TCGA-06-2557-01,TCGA-06-2558-01,TCGA-06-2559-01,TCGA-06-2562-01,TCGA-06-2563-01,TCGA-06-2564-01,TCGA-06-2565-01,TCGA-06-2567-01,TCGA-06-2570-01,TCGA-06-5408-01,TCGA-06-5410-01,TCGA-06-5411-01,TCGA-06-5412-01,TCGA-06-5413-01,TCGA-06-5414-01,TCGA-06-5415-01,TCGA-06-5416-01,TCGA-06-5417-01,TCGA-06-5418-01,TCGA-06-5856-01,TCGA-06-5858-01,TCGA-06-5859-01,TCGA-08-0386-01,TCGA-12-1597-01,TCGA-12-3652-01,TCGA-12-3653-01,TCGA-12-5295-01,TCGA-14-0871-01,TCGA-14-1823-01,TCGA-16-0846-01,TCGA-19-1390-01,TCGA-19-2619-01,TCGA-19-2620-01,TCGA-19-4065-01,TCGA-19-5960-01,TCGA-26-1442-01,TCGA-26-5132-01,TCGA-26-5133-01,TCGA-26-5134-01,TCGA-27-1830-01,TCGA-27-1831-01,TCGA-27-1832-01,TCGA-27-1834-01,TCGA-28-1747-01,TCGA-28-5208-01,TCGA-32-1970-01,TCGA-32-1982-01,TCGA-32-5222-01,TCGA-41-3915-01,TCGA-41-4097-01,TCGA-41-5651-01,TCGA-76-4926-01,TCGA-76-4927-01,TCGA-76-4928-01,TCGA-76-4929-01,TCGA-76-4931-01,TCGA-76-4932-01
TCL1A,-9.9658,-9.9658,-9.9658,-1.5522,-5.0116,-5.0116,-2.3147,-9.9658,-5.5735,-3.6259,-2.2447,-9.9658,-9.9658,-5.5735,-4.2934,-5.5735,-2.8262,-5.0116,-4.2934,-9.9658,-4.035,-9.9658,-3.1714,-2.6349,-2.9324,-4.035,-3.458,-9.9658,-5.0116,-5.0116,-5.0116,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-3.3076,-9.9658,-5.5735,-4.2934,-3.458,-9.9658,-9.9658,-3.1714,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-4.6082,-9.9658,-3.458,-0.7588,-5.0116,-9.9658,-9.9658,-1.8836,-9.9658,-4.6082,-5.0116,-9.9658,-4.035,-9.9658
TCL1B,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-3.458,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
TEAD1,4.1145,3.6782,3.0774,4.3611,3.055,2.2753,3.6905,3.6759,3.4648,4.366,3.9892,3.1939,4.0935,3.6983,3.7561,3.9571,4.7908,3.9755,2.7487,4.0549,2.2723,2.5213,3.1145,3.0927,3.506,3.4061,3.002,3.4817,3.2752,2.9109,4.0001,3.958,4.2556,2.6441,2.1247,3.5994,2.2901,2.3251,1.934,2.5137,4.0331,3.8581,3.2541,3.7635,5.4712,3.0637,3.4997,2.8838,2.7679,3.1733,1.2394,3.4477,3.6657,3.1377,3.091,4.0001,3.2328,3.2313,2.8582,3.4464,3.7888,4.1236,3.027,3.417,3.9041,3.3883,3.0842
TEAD2,4.7148,4.251,4.3169,4.4509,4.3234,3.3869,4.6259,3.3407,2.7314,3.2692,4.641,3.0305,4.0858,3.7039,3.2002,4.5205,4.7049,4.0969,3.6347,4.0601,2.7868,1.7141,2.8661,4.8263,4.1962,3.865,1.5064,3.4856,3.97,2.2543,4.2327,4.4777,4.1086,2.9338,4.3938,3.8778,3.4907,7.3253,3.5387,3.0568,0.9038,4.1859,1.4911,3.5547,5.0321,0.6239,4.2304,4.0348,-0.5756,3.2466,3.7836,3.7421,4.018,3.8759,4.6988,2.5313,2.9948,4.506,3.3787,2.7657,2.05,3.9242,3.5073,3.5174,3.7794,4.3632,4.382
TEAD3,1.2992,2.9655,2.0289,1.9527,3.6939,0.4552,2.1509,3.4713,2.3926,1.8762,2.0707,1.3956,2.5036,3.4674,2.5462,2.9802,3.1011,2.2901,0.9419,2.8955,1.0711,0.8164,2.4701,1.7744,3.3869,2.1766,1.5854,-0.0277,2.9984,1.2209,2.1476,2.1574,1.9895,1.5266,2.1047,2.296,1.816,4.8043,0.2762,1.0079,2.7594,3.2481,2.7183,2.2663,0.9191,1.4808,3.3689,-0.1031,0.4125,2.2513,1.2455,1.5165,2.1247,1.8996,2.1013,2.376,2.2603,1.5514,2.3732,2.2144,0.7579,2.3048,2.2268,2.7227,1.7185,2.7357,2.7508
TEAD4,1.8801,3.0654,2.4934,2.8838,2.7249,2.4805,3.2915,3.2174,3.1212,-0.0725,1.4174,2.183,3.0978,3.0127,2.4675,2.3843,1.2455,2.0878,2.727,4.2533,2.8199,1.8643,1.7141,3.0893,1.4652,2.1047,3.0358,0.9191,3.0092,1.7185,2.2693,2.081,0.346,0.8327,1.4547,1.0222,0.0014,3.0181,3.0074,1.4228,0.7999,2.5707,0.2642,3.402,0.1124,4.026,1.2271,3.8105,0.9268,2.5585,2.2299,3.3661,0.4865,2.5036,2.6067,1.787,2.1378,0.6517,3.3061,0.8726,2.77,1.6512,2.7721,2.2813,1.1382,2.5536,2.8381
TEC,-2.8262,-2.7274,-2.2447,0.044,-1.4305,-2.8262,-0.8599,-1.3548,-0.394,-3.6259,-0.6193,-1.3548,-2.2447,-2.9324,-2.8262,-1.7809,-2.3147,-1.9942,-2.3884,-1.6394,0.4552,-2.3884,-1.4699,-1.2142,-2.9324,-2.8262,-2.1779,-4.2934,-1.6394,-2.6349,-1.9942,-2.9324,-3.3076,-3.3076,-3.3076,-4.2934,-2.3884,-0.3022,-2.5479,-2.4659,-3.458,-3.458,-3.1714,-0.7346,-4.035,-3.458,-2.0529,-3.816,-3.458,-2.9324,-1.8314,-0.4131,-3.458,-2.5479,-3.0469,-1.6394,-2.3884,-1.7322,-1.9942,-0.5543,-4.2934,-3.3076,-2.2447,-2.4659,-3.6259,-3.3076,-3.816
TEK,0.8883,-0.1665,-0.4719,2.8055,0.4233,-0.2671,0.4016,0.3907,1.2147,0.2277,1.0711,1.5902,0.5955,1.105,2.128,1.1706,4.0436,-0.0425,0.2881,-0.6416,0.4865,1.5064,2.4571,1.5612,0.0718,1.4547,0.9191,0.1257,-0.7108,0.8164,1.0642,-0.013,0.1903,-0.7346,1.5563,-0.0877,0.547,0.6425,-1.1488,0.537,-0.7346,0.4967,0.7407,0.2998,0.3346,1.3567,0.3231,0.4447,-1.3183,0.4233,0.2642,-0.6873,0.8568,0.8568,1.5266,2.8381,1.4547,1.595,0.0854,2.2931,0.3231,0.547,1.5064,1.3051,-0.3022,-0.0725,-0.5332
TELO2,4.0136,4.6531,4.5142,4.2017,4.2943,3.3421,3.8749,3.9318,3.637,4.8744,4.2766,4.1203,3.8421,4.3883,4.3213,4.0497,4.701,4.8615,4.5161,4.1236,3.5621,3.5982,3.8136,3.9384,3.958,4.2041,3.6242,3.1701,4.2973,4.7453,3.7389,3.9223,5.0104,3.3336,3.9223,4.4751,3.8002,4.81,2.6185,4.287,4.7788,4.2877,4.3793,3.6782,4.2661,3.9636,4.862,4.4932,4.2142,4.0348,3.2374,4.7242,4.0427,4.4006,3.991,5.1031,4.14,3.0199,3.9022,4.423,4.7077,4.0748,4.1612,3.7625,4.2758,4.6035,4.041
TF,4.506,2.96,5.5796,5.2315,5.5466,7.7974,5.8917,6.1094,7.1283,4.2495,7.0183,6.4035,5.5107,3.794,4.9649,6.1985,3.5047,6.5916,5.7112,4.3249,8.4224,7.9035,3.6428,4.7132,5.3438,5.0233,3.8611,7.2179,4.0055,4.7877,6.6262,1.787,3.1797,7.6521,2.6487,3.222,3.0893,1.5612,4.1458,7.6289,7.1555,1.2209,8.2929,5.6542,5.6422,6.9233,4.481,1.3623,6.8806,5.9241,4.588,7.1618,4.9598,6.5497,3.6242,4.7093,5.2814,6.1098,6.6135,5.1202,6.3257,6.0529,7.5851,5.1843,6.7178,4.6736,1.1447
TFAM,2.8442,3.1212,3.9002,3.4984,2.6715,2.7889,3.0358,3.4075,3.0323,2.9224,3.4102,3.5718,2.9356,3.3235,4.0287,3.3134,3.3828,3.2841,3.5669,3.7815,3.2572,3.5935,3.1179,4.1351,3.1749,3.3364,3.7582,4.5528,3.2359,3.38,3.7356,3.5022,3.3938,2.727,2.7784,3.2811,3.1604,1.7403,3.1749,2.362,3.6451,2.96,2.3019,3.8905,3.4398,3.1507,2.8681,3.5682,2.05,2.791,2.9562,2.1925,3.0757,2.7993,3.6737,2.9243,2.9637,3.7116,3.0654,3.0074,3.1212,2.8799,2.6693,3.0961,3.3897,3.2389,2.6783
TFDP1,5.3889,4.5892,5.0414,5.2342,5.6191,5.0696,5.3879,5.0562,4.9996,5.342,5.4822,5.4916,5.2638,4.404,5.391,4.857,5.3427,5.9791,4.9631,5.5217,5.1173,5.1716,4.9355,5.2157,4.6894,5.6419,4.711,4.4634,4.917,5.2468,5.9896,4.764,5.2743,4.9113,5.6378,5.904,4.6916,5.6539,4.859,4.5705,5.877,5.6902,4.8575,5.1811,5.2227,4.7565,6.1657,4.5324,4.6035,4.0028,5.3785,5.862,2.4225,4.8555,5.7835,6.2623,5.1035,4.8385,4.4719,4.5485,4.4569,5.5759,4.6804,5.2338,4.4654,5.8844,5.5021
TFF1,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.5479,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
TFRC,4.8968,6.3264,3.4264,4.1409,4.5028,4.3449,4.2899,5.0816,3.9589,6.1485,4.6514,4.8269,5.6744,4.6691,5.1903,5.1069,4.9002,4.9279,4.1859,5.504,5.5295,4.3716,5.2188,5.2289,5.2157,4.5053,4.4829,3.1987,5.7514,4.5892,5.3016,4.8095,5.0206,4.0153,5.3173,4.8675,3.9534,2.6232,4.9327,3.5535,3.4556,4.4457,5.3954,4.5699,4.8694,3.9719,4.6428,4.0705,2.8422,3.8421,5.7882,3.7496,5.4624,4.843,4.0679,4.2533,4.4562,6.1212,4.6224,4.9714,3.8044,4.9486,4.2427,4.49,4.1923,5.4064,5.1668
TGFA,0.1388,1.0983,1.7053,0.7493,0.9642,2.1894,-0.1665,0.0158,0.9935,-0.7588,1.4388,1.7141,0.3573,-0.5973,-0.5125,1.2271,1.8801,0.6425,1.5758,2.0289,2.2268,2.1798,1.8722,2.183,-0.6873,1.2636,0.9568,-1.8836,-0.4719,2.0395,0.4865,0.058,-1.0559,2.1213,1.8604,0.1903,-1.5951,-2.5479,2.167,0.8408,4.3371,0.044,1.9302,0.099,-0.1031,0.0014,-1.1488,-0.0277,3.1409,-0.0574,1.884,-0.5756,0.8726,0.8164,2.0395,1.4281,4.0118,3.9636,0.6608,1.3511,1.9786,-0.6873,2.1247,2.3536,1.7229,0.605,2.496
TGFB1,4.0909,4.7767,5.1445,6.9888,6.286,4.4938,6.314,5.076,5.1788,4.8355,5.3782,4.7138,4.1867,5.6174,4.9454,5.1227,4.8545,5.0854,5.1583,4.4257,5.7973,4.0696,5.6916,4.6623,5.7892,4.2773,3.944,3.4277,5.1256,4.4503,4.7929,4.7431,4.8605,4.3814,4.1269,4.4726,4.9505,3.8621,3.838,4.774,3.8501,5.0202,4.6691,4.8279,3.0181,4.222,5.2899,4.8007,3.5815,4.9603,3.4251,5.1807,5.0449,5.033,4.9194,4.2758,5.6404,4.8017,5.4182,5.2698,3.4661,3.7783,5.1835,5.4152,4.2728,4.447,4.9175
TGFB2,5.6885,5.1635,3.8954,3.325,3.0376,2.004,5.306,6.2028,5.09,4.9505,3.2752,3.794,4.2041,3.8002,4.1236,5.9186,3.4648,4.9824,3.5374,5.4074,4.2578,2.9375,3.8228,3.5982,4.889,5.0989,2.1541,3.9308,4.067,4.9203,4.6265,5.4793,5.8316,1.4441,1.9601,3.7507,2.9109,5.8856,5.3086,2.8974,3.0323,4.3625,5.0193,4.4196,3.4318,3.3221,4.8314,0.1124,2.8341,4.6697,3.4183,4.041,3.928,4.7404,4.9137,4.4074,3.0585,4.6944,4.8885,5.1086,3.0127,5.7528,5.36,4.0037,3.4556,3.7815,4.6972
TGFB3,2.9875,4.9346,3.0944,5.904,4.9449,2.5707,5.0492,4.0454,4.4569,4.6999,3.7378,4.1376,3.945,5.1993,5.9848,4.8415,5.1871,4.4745,4.2899,4.067,4.9928,3.5994,5.3719,4.7814,4.3442,4.6387,3.2343,3.6207,4.3039,3.9356,3.7421,3.7773,4.1994,3.7475,4.3111,3.4622,1.7702,5.4925,3.6463,4.0619,2.9765,3.9185,4.3924,4.6006,1.9931,3.1327,4.7127,3.2049,2.1798,3.837,3.5911,3.1813,3.245,4.2343,4.6485,4.7528,4.613,4.3009,3.3856,4.0627,3.1377,2.9784,4.421,3.5621,2.409,4.7318,3.6242
TGFBR1,3.2959,3.4791,5.0453,5.0501,3.9079,4.3639,4.5448,4.2825,4.4868,3.5959,4.6554,4.6159,4.2064,4.5117,3.5047,4.1828,3.5399,3.7028,4.5687,3.2692,4.7066,3.4958,4.0488,3.8218,3.9051,3.2018,3.6714,3.5337,3.8147,3.3492,3.8621,2.5731,3.38,3.8421,2.1574,2.909,2.6395,4.0994,4.8645,3.9156,4.1875,2.7931,3.4674,4.2289,3.7898,2.7594,2.7314,3.0706,3.0428,3.9496,4.5072,3.6417,4.5436,4.2593,4.0969,3.0481,3.5887,3.5899,4.1891,3.7846,4.2503,3.3577,4.1748,3.7072,3.4971,3.136,2.9911
TGFBR2,3.0074,3.3605,4.0892,5.0734,4.5596,3.0654,5.0833,3.832,4.5261,3.5766,4.3162,3.7259,3.136,4.17,3.7182,4.3009,3.8973,3.8531,3.9079,3.0859,5.4693,3.3979,4.594,4.1178,4.3716,3.1939,1.8444,2.5511,3.6207,3.5249,4.048,3.6359,3.2112,2.6185,1.5266,3.0305,3.3897,4.6838,3.4765,3.4371,2.6278,3.4739,3.7006,4.1069,2.362,3.3938,3.1261,3.506,1.4652,4.0816,2.7993,3.8827,4.1883,3.6301,3.8964,3.2189,4.6826,3.5851,4.4423,4.4236,2.6395,3.3535,3.907,4.8997,2.667,2.7379,3.1685
TGIF1,6.3149,5.7931,4.3951,5.4542,5.9374,4.6317,5.7263,5.7085,4.9313,5.4767,5.7458,5.1465,5.9308,5.5211,5.5607,5.2173,5.7027,5.6539,4.7198,5.2917,5.3972,3.7752,5.0764,5.7143,5.8286,5.7898,4.9955,4.8973,5.7285,5.3632,5.7241,4.8172,5.0993,4.9175,5.7525,5.7334,5.3491,5.3162,5.1478,3.9327,4.3951,5.8136,5.1035,5.5916,5.7858,3.616,6.1721,5.0794,3.616,4.5015,5.7963,5.4135,5.3274,5.0326,6.0007,4.5717,4.8535,6.3747,5.7957,5.1989,4.5015,5.0687,5.0099,5.5696,5.336,5.6384,5.4436
TGIF2,3.2766,3.47,3.1079,2.9839,2.3649,2.2543,1.0222,2.909,2.9109,2.7572,4.0109,2.7972,2.3135,3.3979,3.7496,3.2158,4.0153,2.8301,2.7657,3.3134,1.4962,0.9862,1.8957,2.6715,3.0074,3.2096,0.8488,2.7205,2.3564,2.3508,3.2034,2.8381,2.9929,1.7575,2.6962,3.9992,1.8564,5.3234,1.6281,2.7205,2.0111,3.0568,1.6964,2.0111,4.7022,1.0503,2.5828,2.8681,1.0433,2.8838,2.4649,2.3077,3.4856,3.0234,3.2127,3.5982,2.4831,3.0074,2.1798,1.7097,2.9262,2.9507,2.9893,2.1957,3.2841,2.4727,2.8361
TH,-5.5735,-5.5735,-5.0116,-9.9658,-9.9658,-1.8836,-5.0116,-4.2934,-4.035,-2.8262,-9.9658,-2.3884,-3.458,-9.9658,-4.035,-5.0116,-4.6082,-4.035,-4.035,-5.0116,-2.4659,1.125,-4.2934,-4.035,-6.5064,-3.816,-9.9658,-9.9658,-5.5735,-6.5064,-9.9658,-4.035,-1.4699,-3.1714,-3.6259,-2.3884,-9.9658,-2.5479,-5.5735,-5.0116,-2.3884,-4.6082,-2.4659,-9.9658,-5.5735,-3.3076,-2.9324,-9.9658,-3.6259,-3.6259,-5.0116,-2.4659,-2.4659,-5.5735,-5.5735,-4.035,-4.2934,-5.0116,-4.2934,-2.2447,-2.7274,-2.7274,-5.0116,-2.2447,-2.1779,-2.9324,-9.9658
THBD,0.6608,0.7916,-1.1811,2.1702,3.8033,0.679,2.9167,3.38,2.1734,-0.7588,0.6699,2.2813,1.5514,2.9692,0.9568,1.105,1.1117,1.3167,3.0145,1.2992,4.5675,1.6649,4.3421,2.6348,2.3048,0.4447,1.0983,-1.3183,2.2421,1.2815,1.5165,0.4447,0.8327,0.2029,-0.4131,-0.3383,0.9789,-0.0877,2.6579,0.0158,0.9642,1.5709,0.0854,3.2405,-0.9686,-0.5125,1.105,0.8164,0.7579,2.3981,1.8444,1.4281,-0.3566,-0.9686,1.1641,-0.5543,2.2237,1.0433,2.2237,1.7489,0.4657,0.4447,2.328,1.6649,0.7664,1.0151,-0.0574
THBS1,3.7193,4.3206,-0.9686,6.7596,5.6291,2.59,4.9714,3.0305,1.7273,0.8488,1.7229,3.0825,2.2753,2.9948,0.9343,1.1577,3.2988,2.0707,2.2175,3.1195,6.5441,2.4934,4.7361,4.3213,2.6738,1.9188,2.7826,-0.4325,3.7083,1.5366,3.2557,1.5165,2.296,1.3167,1.8564,1.2271,1.2815,4.7474,2.6556,1.8119,2.2299,2.9544,2.6208,3.3549,-0.4521,-0.1345,2.3048,1.0363,2.167,4.6983,3.2541,2.7657,1.3901,-0.2671,2.4117,-0.4521,3.0481,1.8323,5.4496,4.964,1.9564,0.2029,4.3046,4.1954,1.177,1.5612,0.3573
THBS2,2.9507,3.8002,1.8404,4.8324,4.7285,3.2602,4.9644,4.3979,3.7804,3.6725,2.8681,3.867,4.579,3.2236,2.9637,4.6537,4.6966,3.5994,2.1798,3.3235,3.034,2.6464,4.2335,3.5161,2.828,2.6278,2.6918,1.0983,4.0251,3.5424,4.162,2.0979,4.3765,2.6602,3.38,1.787,2.6161,1.8524,2.0254,4.5154,3.8249,4.197,4.3938,3.0234,2.6805,2.5188,3.154,5.6343,3.29,4.7437,3.8491,4.1136,5.2331,2.7051,3.2915,4.4693,2.7784,4.0171,4.551,3.6589,3.6905,3.0944,4.3155,2.1957,3.3897,2.8877,3.2002
THBS3,3.5887,4.9218,4.3979,6.2845,4.1053,2.3394,4.1498,4.8151,3.5911,7.195,4.5411,3.2496,4.0713,4.0515,3.9299,4.0216,4.4081,4.8842,4.1852,3.9185,2.7401,2.2603,3.8431,2.7249,3.7496,3.4622,3.2018,4.3576,3.945,3.834,3.7486,2.5437,5.1144,2.971,3.7992,4.3184,3.7094,4.2373,2.945,3.2481,3.5449,3.4894,3.4739,4.2419,3.7688,3.6793,5.1799,5.528,3.0842,4.2631,3.5424,4.2556,4.2243,3.4856,2.5188,4.3896,3.9774,2.4144,3.9468,4.7587,3.2692,3.652,2.9469,3.6242,3.9012,4.7613,3.8973
THBS4,4.2624,4.0401,3.1195,3.5149,6.1502,3.8105,2.4439,5.1938,3.3773,3.6532,6.1077,3.6136,2.0673,4.3242,4.0858,3.8002,3.8769,2.727,3.0723,4.1828,2.3048,3.1971,7.2261,2.0076,5.9093,3.3563,1.8444,2.8661,3.4556,4.8415,1.4756,3.4398,2.7742,5.9903,8.2791,7.6925,4.8876,6.6279,7.2755,3.9487,3.4143,2.3451,5.2017,3.5174,8.0458,3.4997,3.4156,1.7702,2.945,3.5982,3.6242,3.6042,3.4264,3.6428,4.2563,4.5392,2.9747,7.3692,4.7269,7.6739,5.6253,3.2856,4.637,3.9838,2.4198,3.2541,3.9204
THEM4,-0.5543,2.8955,3.2841,3.4384,0.547,2.9071,2.824,2.561,3.6623,3.2781,3.7667,3.0723,2.3508,3.8818,3.027,2.5634,0.4657,0.3115,3.2647,3.1409,2.6533,2.6693,2.9413,3.6242,0.2881,2.7183,3.0944,3.623,2.4359,-0.1345,1.2815,1.7744,2.4571,0.5069,1.2147,1.8201,2.9128,4.0977,2.2421,2.6161,2.1766,2.7007,0.7916,2.9052,1.2875,3.2236,3.7453,2.9243,2.826,-0.1993,3.3675,3.5657,3.1145,2.8321,0.1388,0.2762,3.3119,2.0218,3.0515,1.816,2.59,3.335,2.5061,2.9729,2.7615,3.8013,3.136
THPO,-3.458,0.0158,-0.2845,-1.7809,-0.2328,-0.8599,-1.5105,0.8082,-0.1993,2.6161,-1.3548,-1.1811,-1.5522,0.1388,-1.1811,-0.4921,-1.9942,1.9073,-1.1488,-0.8339,-0.4131,-0.0277,-1.7322,-2.3147,-1.5105,-0.1187,-0.4131,-2.3884,-0.1993,-1.7809,-0.1504,0.537,-0.6193,-1.6394,-2.7274,-0.9686,-2.1779,-2.8262,-2.3884,-0.9971,-1.4305,-0.6416,-1.2828,0.5271,-0.2845,-0.9971,1.1833,-1.3183,-1.2828,-0.4719,-0.3201,-0.013,0.3796,-1.0559,-1.5951,0.4657,-2.2447,-3.1714,-1.5522,-1.1811,-0.8863,0.2029,-0.3752,-0.6416,-0.8863,0.2998,-0.8084
THRA,6.4448,5.2623,6.2821,3.4251,4.5079,6.9613,4.6606,4.9855,5.4832,6.8478,5.8802,6.5503,5.8235,4.8187,5.3558,5.9456,5.383,7.8331,6.6779,6.5376,4.9265,7.0618,5.3096,6.8126,5.48,6.79,4.9165,6.0466,5.6713,6.7914,6.0796,7.713,7.2374,7.5414,5.5711,6.6724,6.4163,3.325,5.1696,6.8405,6.4303,6.2563,6.8828,4.1359,7.6758,7.7368,6.4606,6.6304,5.2832,6.0339,4.9284,6.22,6.0164,6.9224,5.403,7.1428,5.863,5.6924,6.2823,5.2803,6.3205,7.484,5.8069,5.1977,8.0985,6.983,6.7162
THRB,1.5758,2.3953,1.7617,1.0642,1.1897,0.9493,1.1117,1.125,1.5465,1.7702,1.8119,1.4652,0.9419,1.4911,-0.3752,-0.2671,1.8242,-0.5756,1.8524,2.3451,0.7832,2.328,1.2023,1.674,1.125,1.9968,0.8246,1.5806,1.3051,2.0604,-2.114,0.5568,-0.0574,0.9419,1.0503,1.8036,-0.1031,1.7786,0.3115,0.537,1.3846,2.328,1.4335,0.2522,1.7316,1.4228,0.3573,1.2696,1.4335,0.3346,-0.2328,1.46,1.5266,1.0983,1.0293,1.7532,0.8805,1.6695,-0.1187,2.2633,2.6325,1.6649,0.5955,1.8996,1.4174,1.2934,1.1184
TIAM1,2.1013,2.3816,3.2158,3.6277,2.4252,2.233,2.824,1.949,3.1212,3.0808,2.3898,2.2237,2.0465,2.4117,2.0111,1.614,3.1908,2.6828,2.9356,2.876,2.1574,2.2513,2.8321,2.1213,2.3164,2.8361,2.7095,1.9564,1.2636,1.8363,2.108,2.6624,2.5213,1.3109,2.6019,1.5415,2.2482,2.8779,2.3843,3.3731,2.7508,2.9507,2.7679,2.6533,2.9692,3.4331,1.7828,2.4386,1.5165,2.8582,2.2113,3.8739,3.2677,2.3479,2.9618,2.9857,2.8955,1.8444,2.5634,3.2435,2.3048,2.2019,2.4492,3.8778,2.4805,2.3451,2.4063
TICAM1,4.0037,3.011,2.5036,3.3177,3.4464,1.2815,2.971,2.8117,3.1733,2.4252,2.8974,1.642,1.6964,3.0568,2.6302,2.7183,2.909,3.055,1.9034,3.136,2.8055,2.0569,2.8916,2.0147,3.3105,2.8897,1.766,2.0673,2.5828,2.4544,2.8897,3.162,3.8167,2.1766,2.5213,3.7688,1.7744,2.4934,1.5806,2.8034,1.1833,4.0144,2.8562,2.3394,0.2029,1.9034,3.0859,2.3077,0.8726,2.108,0.9493,3.0944,2.2513,3.0876,2.7951,3.0619,2.7931,2.2206,2.5658,3.2359,2.7161,2.5707,2.5413,2.5536,1.8119,2.9488,2.9013
TICAM2,0.7748,1.0573,0.24,3.1212,2.0254,0.9191,2.5972,1.2992,1.2756,1.674,1.3283,0.7579,0.8327,1.5661,0.9343,1.5758,0.7748,1.6649,-0.0574,0.9935,1.5854,0.7748,1.3225,1.3679,1.4962,1.0151,1.5758,-9.9658,1.7954,1.8683,1.6234,1.5216,1.5266,-0.5125,0.8726,1.4228,1.6695,0.4125,1.9073,0.8647,0.4233,0.8726,0.7233,1.8201,0.4233,0.2762,0.9493,-2.2447,0.0158,1.1833,1.9111,2.0289,1.1512,0.6699,0.9862,0.9862,1.1184,0.6517,1.177,1.8604,0.346,1.3567,1.1184,1.7403,0.547,1.0433,1.3846
TIMP1,7.7934,8.4541,4.0136,9.7423,10.3017,7.419,10.9268,9.4939,9.9439,6.3486,7.3246,7.5372,8.1992,9.952,8.7809,8.0736,8.1958,7.6583,6.6786,8.7296,11.8643,8.5736,11.7562,8.995,8.8799,7.8652,9.0155,6.0372,9.0367,8.6874,8.1341,7.5862,7.7626,6.729,9.8918,9.1398,8.7995,8.0388,10.0757,7.3008,7.2593,9.0993,9.5117,10.9309,6.6943,4.1474,8.3067,6.4842,7.9469,8.4308,9.1225,10.072,7.3603,7.6265,9.0736,7.7474,8.8293,8.1923,8.8769,11.0839,6.4668,8.418,9.183,12.6164,8.6472,8.173,8.9042
TIRAP,1.2696,2.0742,1.6327,1.4962,1.6281,0.6517,2.0569,1.9111,1.7053,2.0395,2.108,1.3956,1.0711,1.9111,1.884,1.9073,2.1798,2.4306,1.4652,2.1606,1.4911,1.46,1.5854,1.7532,1.9188,1.8323,1.3623,1.5563,1.9895,1.196,1.5316,2.004,2.2019,0.434,1.4335,2.0979,1.6281,1.5064,0.9191,0.3573,1.5902,2.1247,0.6699,1.8683,2.5213,0.679,2.1114,1.3791,0.24,0.7058,1.0503,1.5013,1.7185,1.0007,1.2815,2.0325,2.05,1.2815,1.2636,2.0604,1.4281,1.5998,1.3679,1.9968,2.409,1.9564,1.6512
TKFC,3.6578,4.9741,4.7099,4.7496,3.6916,3.6691,4.6583,4.916,4.7777,5.4377,4.6708,4.067,3.8054,4.0627,4.6445,4.7165,4.3758,5.8012,4.0162,5.0696,4.585,4.5236,4.5748,4.3653,4.2088,4.6124,5.5448,4.1318,4.5374,3.66,4.3625,4.9704,5.4006,4.0001,4.4887,4.6089,4.851,4.4176,3.7094,4.1078,4.528,4.7913,4.5274,3.4129,4.1547,3.927,5.0264,4.2111,3.8876,4.0462,3.5718,5.3709,4.8724,4.8248,4.8253,5.0807,4.2958,4.096,4.2616,4.9828,3.9337,4.594,4.8505,4.6843,6.231,5.0726,4.1579
