gene_name,TCGA-05-4384-01,TCGA-05-4396-01,TCGA-05-4398-01,TCGA-05-4402-01,TCGA-05-4405-01,TCGA-05-4410-01,TCGA-05-4417-01,TCGA-05-4418-01,TCGA-05-4420-01,TCGA-05-4422-01,TCGA-05-4426-01,TCGA-05-4430-01,TCGA-05-5423-01,TCGA-05-5429-01,TCGA-05-5715-01,TCGA-35-3615-01,TCGA-38-4626-01,TCGA-38-4627-01,TCGA-38-6178-01,TCGA-44-2656-01,TCGA-44-2657-01,TCGA-44-2665-01,TCGA-44-3396-01,TCGA-44-3919-01,TCGA-44-4112-01,TCGA-44-5645-01,TCGA-44-6145-01,TCGA-44-6146-01,TCGA-44-6774-01,TCGA-44-6775-01,TCGA-44-6777-01,TCGA-44-6779-01,TCGA-44-7659-01,TCGA-44-7662-01,TCGA-44-7670-01,TCGA-44-7671-01,TCGA-44-7672-01,TCGA-49-4486-01,TCGA-49-4487-01,TCGA-49-4488-01,TCGA-49-4494-01,TCGA-49-4501-01,TCGA-49-4505-01,TCGA-49-4506-01,TCGA-49-4507-01,TCGA-49-4510-01,TCGA-49-4512-01,TCGA-49-4514-01,TCGA-49-6742-01,TCGA-49-6744-01,TCGA-49-6745-01,TCGA-49-6761-01,TCGA-49-6767-01,TCGA-50-5044-01,TCGA-50-5049-01,TCGA-50-5051-01,TCGA-50-5068-01,TCGA-50-5072-01,TCGA-50-5931-01,TCGA-50-5932-01,TCGA-50-5933-01,TCGA-50-5936-01,TCGA-50-5939-01,TCGA-50-5941-01,TCGA-50-5942-01,TCGA-50-5944-01,TCGA-50-6593-01,TCGA-50-6595-01,TCGA-50-6597-01,TCGA-50-6673-01,TCGA-50-7109-01,TCGA-53-7626-01,TCGA-53-7813-01,TCGA-55-1592-01,TCGA-55-1594-01,TCGA-55-1596-01,TCGA-55-6543-01,TCGA-55-6712-01,TCGA-55-6970-01,TCGA-55-6971-01,TCGA-55-6978-01,TCGA-55-6979-01,TCGA-55-6981-01,TCGA-55-6982-01,TCGA-55-7573-01,TCGA-55-7574-01,TCGA-55-7728-01,TCGA-55-7815-01,TCGA-55-7911-01,TCGA-64-1676-01,TCGA-64-1679-01,TCGA-64-1680-01,TCGA-64-1681-01,TCGA-64-5774-01,TCGA-64-5778-01,TCGA-64-5781-01,TCGA-67-3771-01,TCGA-67-6215-01,TCGA-67-6216-01,TCGA-67-6217-01,TCGA-69-7760-01,TCGA-69-7761-01,TCGA-69-7763-01,TCGA-69-7764-01,TCGA-71-6725-01,TCGA-73-4658-01,TCGA-73-4659-01,TCGA-73-4675-01,TCGA-73-4676-01,TCGA-73-7498-01,TCGA-73-7499-01,TCGA-75-5122-01,TCGA-75-6203-01,TCGA-75-6205-01,TCGA-75-6207-01,TCGA-75-6211-01,TCGA-75-6212-01,TCGA-75-6214-01,TCGA-75-7027-01,TCGA-75-7030-01,TCGA-75-7031-01,TCGA-78-7145-01,TCGA-78-7147-01,TCGA-78-7148-01,TCGA-78-7149-01,TCGA-78-7150-01,TCGA-78-7152-01,TCGA-78-7153-01,TCGA-78-7154-01,TCGA-78-7155-01,TCGA-78-7156-01,TCGA-78-7158-01,TCGA-78-7159-01,TCGA-78-7160-01,TCGA-78-7161-01,TCGA-78-7162-01,TCGA-78-7163-01,TCGA-78-7166-01,TCGA-78-7167-01,TCGA-78-7535-01,TCGA-78-7536-01,TCGA-78-7537-01,TCGA-78-7539-01,TCGA-78-7540-01,TCGA-78-7542-01,TCGA-78-7633-01,TCGA-80-5607-01,TCGA-80-5608-01,TCGA-86-6562-01,TCGA-86-6851-01,TCGA-86-7713-01,TCGA-91-6828-01,TCGA-91-6829-01,TCGA-91-6835-01,TCGA-91-6840-01,TCGA-91-6847-01,TCGA-91-6849-01,TCGA-91-7771-01,TCGA-93-7348-01,TCGA-95-7039-01,TCGA-95-7043-01,TCGA-95-7567-01,TCGA-95-7947-01,TCGA-95-7948-01,TCGA-97-7546-01,TCGA-97-7552-01,TCGA-97-7553-01,TCGA-97-7554-01,TCGA-97-7937-01,TCGA-97-7938-01,TCGA-97-7941-01,TCGA-99-7458-01
ACSBG1,-2.5479,-1.9942,-3.1714,-2.9324,-3.3076,-1.9942,-3.0469,-4.2934,-3.0469,-3.816,-5.0116,-0.6643,-2.3147,-0.1993,-5.0116,-3.816,-3.3076,-1.9942,-2.5479,-2.43962971655,-1.8314,-2.19981339175,-4.035,-3.0469,-2.72740157048,-0.85117872218,-4.035,-2.38834588651,-5.0116,-1.95643936293,-5.5735,-5.5735,0.2277,-4.6082,0.4125,-0.7346,-2.114,-5.5735,-5.0116,-1.5105,-5.0116,-5.5735,-3.0469,-3.816,-4.6082,-2.3884,-1.5105,-4.035,-2.9324,-4.2934,-2.7274,-6.5064,-5.0116,-1.6394,-2.7274,-2.3884,-2.8262,-3.1714,-3.6259,-4.6082,-9.9658,-5.0116,-3.1714,-4.6082,-0.5332,-2.6349,-0.3201,-3.1714,-2.0529,-1.2481,-4.035,-3.458,-2.9324,-3.816,-2.4659,-3.0469,-1.5105,-2.8262,-5.5735,-2.1779,-2.7274,-2.8262,-9.9658,-1.7322,0.2277,-2.6349,-0.1031,-1.5522,-3.0469,-6.5064,-3.458,0.1388,0.1903,-4.6082,-3.1714,-3.1714,-1.5951,-3.6259,-4.035,-2.2447,-4.2934,-4.6082,-1.8836,-4.6082,-4.2934,-5.5735,-3.3076,-1.9379,-5.0116,-4.035,-0.3383,-4.2934,-5.0116,-3.6259,-3.816,-1.685,-3.3076,-4.6082,-2.9324,0.4447,-3.458,-3.3076,-2.3884,-5.5735,-2.0529,-6.5064,-3.816,-5.0116,-3.0469,-5.0116,-4.6082,-3.816,-3.816,-4.2934,-2.8262,-3.0469,-2.9324,-4.2934,-1.9942,-3.458,-4.6082,-4.2934,-3.1714,0.8246,-4.2934,-9.9658,-2.1779,-4.6082,-4.6082,-3.1714,-2.8262,-6.5064,-4.035,-0.5543,0.058,-4.2934,-4.6082,-4.035,-1.5522,-3.816,-3.6259,-6.5064,-1.7809,-1.5522,-2.7274,0.8568,-0.7588,-3.0469,-2.8262,-2.6349,-0.1187,-2.9324
ACSBG2,-4.2934,-3.816,-2.3884,-9.9658,-1.6394,-3.816,-4.2934,-5.5735,-5.5735,-3.0469,-3.458,-4.6082,-2.5479,-5.5735,-9.9658,-3.816,-3.816,-9.9658,-2.7274,-1.4567101308,-4.2934,-2.96957136846,-5.0116,-5.0116,-1.17031715495,-0.702881749691,-9.9658,-3.7498489733,-1.7809,-1.46993081889,-4.6082,-9.9658,-9.9658,-3.0469,-4.035,-4.6082,-2.5479,-9.9658,-2.8262,-5.5735,-6.5064,-5.0116,-4.6082,-4.6082,-4.2934,-4.035,-4.035,-6.5064,-6.5064,-9.9658,-4.2934,-9.9658,-3.816,-2.8262,-3.816,-3.0469,-9.9658,-9.9658,-4.035,-3.1714,-3.3076,-9.9658,-9.9658,-3.816,-2.6349,-3.458,-3.6259,-9.9658,-2.8262,-9.9658,-3.3076,-3.0469,-3.6259,-3.3076,-4.6082,-2.7274,-2.2447,-9.9658,-2.3147,-3.6259,-9.9658,-4.035,-9.9658,-2.5479,-2.9324,-9.9658,-2.3884,-3.458,-3.3076,-4.2934,-5.0116,-9.9658,-5.5735,-3.6259,-2.8262,-1.7809,-2.114,-5.0116,-4.6082,-2.7274,-2.8262,-4.2934,-6.5064,-5.5735,-5.0116,-4.2934,-4.2934,-3.6259,-9.9658,-2.6349,-3.816,-5.5735,-5.0116,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-1.9379,-9.9658,-4.6082,-9.9658,-9.9658,-4.6082,-4.2934,-9.9658,-9.9658,-1.9379,-6.5064,-3.1714,-2.9324,-9.9658,-5.0116,-4.2934,-4.2934,-3.816,-3.0469,-5.0116,-3.6259,-5.5735,-3.6259,-5.5735,-3.816,-5.0116,-4.2934,-3.816,-5.5735,-9.9658,-6.5064,-4.6082,-1.1172,-3.3076,-9.9658,-3.816,-9.9658,1.3567,-3.816,-6.5064,-3.458,-5.0116,-2.1779,-6.5064,-3.3076,-2.9324,-2.1779,-1.5105,-3.0469,-2.6349
ACSL1,6.4949,6.4109,5.447,5.6631,4.7866,5.6795,4.8375,3.0654,4.6433,4.9855,4.8207,4.1506,5.3502,4.3562,6.4281,3.7539,7.4106,5.2795,5.5286,7.111270563,5.0964,5.66459723198,6.0997,6.0081,5.37972358527,4.84367803065,4.3162,4.32055611819,5.2631,6.42715290138,5.7669,5.2627,4.5129,4.3242,4.6537,4.7399,4.7762,5.4964,4.4516,5.7926,4.284,4.8136,5.4522,3.3549,3.6382,4.5367,4.8238,4.4364,4.1244,5.4016,5.3442,4.7507,4.4324,4.2412,4.3442,5.0837,4.3903,4.917,3.5645,5.085,4.2571,4.3111,4.3744,5.4121,3.864,4.079,5.4903,3.5718,5.151,4.854,5.3209,6.1283,5.14,6.0479,6.4555,5.9517,6.1589,5.7504,5.0977,5.0427,4.4919,5.5817,5.6358,6.6837,4.5632,5.6494,5.026,5.9768,5.8233,4.2758,4.7756,6.6702,5.5552,3.4291,4.4203,3.8259,5.6253,4.7861,5.9016,5.8478,6.1769,4.6112,3.9829,4.585,6.2897,5.3466,5.9289,4.2833,6.0337,5.6256,5.689,5.9088,5.6988,5.4043,5.7669,3.9819,6.362,4.096,3.6463,4.5053,5.6041,6.1741,4.9113,5.9672,4.3896,4.2457,3.5399,3.9089,4.5711,3.4739,5.9741,3.9127,4.5199,5.4637,5.6801,6.1347,6.5203,4.8924,4.5047,4.728,3.7992,4.623,4.7269,4.0401,4.3807,4.309,5.3115,5.562,6.5451,5.4016,3.4622,6.5054,4.2381,5.6256,4.3814,4.4913,6.4336,5.213,5.5913,4.9805,1.8643,4.554,5.4559,5.0005,5.3625,5.0193,6.2415,3.7656,5.1343,5.7219,5.6194,6.1973
ACSL3,5.4793,5.6459,4.9468,5.7068,4.8694,5.0077,5.4343,4.9468,5.4758,4.9973,4.3097,4.5994,4.6029,5.2529,5.6159,5.3122,5.1819,4.9547,4.9851,4.77456966072,4.1368,4.54005258445,4.9589,4.9969,4.81515286452,4.94835211253,4.8033,6.03382400702,4.6,5.50948930496,4.8334,5.0135,4.7898,5.327,5.1867,6.2629,4.3896,5.7077,5.1744,4.3456,4.2556,4.7981,4.5892,6.0693,5.2536,5.0126,4.1169,4.5361,5.6857,4.8515,4.9327,4.449,4.8405,4.2958,4.6112,4.8329,4.728,5.7482,5.1449,5.9635,5.7299,5.5889,5.8895,4.8729,4.6514,5.1851,4.8846,5.9341,4.4569,4.8294,5.764,5.3695,5.2717,5.5091,5.9572,6.2743,5.3349,5.3569,5.9357,5.0562,5.1811,5.2384,5.4992,4.926,5.1676,4.8375,4.3392,5.8022,5.0059,4.1359,5.2536,4.4122,4.8768,5.4246,4.3342,5.3851,7.4479,5.1248,4.3009,5.2706,4.3075,5.5123,5.7093,6.1741,4.8105,4.5946,5.341,5.051,5.9327,5.8207,4.0427,4.3716,4.7022,5.4323,4.0064,6.3992,4.5657,5.9867,5.9115,4.6849,5.9246,4.9336,4.8934,6.4065,5.298,6.0762,5.9329,5.1437,6.7968,4.8545,6.2248,4.2751,6.264,6.8231,5.4132,6.2878,5.615,5.8667,5.823,4.3162,6.1385,5.5233,4.843,5.5214,5.8922,6.6734,4.4797,6.5441,5.3572,4.4223,6.989,5.48,4.6265,5.3107,5.1871,6.1498,6.0124,5.5043,5.1656,4.9463,5.3844,5.4634,5.5497,4.1498,5.4809,5.3284,4.9718,4.5028,6.1729,5.4842,4.3555,4.5236
ACSL4,3.8105,5.4473,4.4384,3.8054,4.327,3.8788,4.3148,4.8172,2.2175,3.074,5.2415,4.447,3.9783,4.3321,3.8064,5.2814,5.4121,4.4608,4.352,4.36323301524,3.7127,4.86940905513,4.0242,3.8915,4.5747786523,4.76823135128,4.7071,4.07877167563,4.3046,5.39430741612,3.9865,4.449,4.6571,3.9261,4.2165,3.8461,3.9421,1.8201,4.3737,2.036,4.1449,3.8571,3.2328,5.4053,3.7709,3.5436,3.3264,4.281,3.8935,4.3198,5.3071,3.869,4.6708,3.8935,4.1612,3.0092,5.0497,4.0782,4.38,4.4641,4.5009,4.3177,4.8485,4.2327,5.2453,3.9194,4.1441,4.5136,4.5856,5.1859,2.4252,4.1294,3.0757,4.9477,4.1788,3.7367,4.4013,4.7377,6.0536,4.865,5.3002,4.3449,3.837,5.0108,4.4297,4.4169,2.8602,6.3553,4.041,5.1132,4.5429,3.836,3.741,3.4609,3.6382,4.5249,3.6961,3.9127,3.8013,3.1604,3.7877,4.4842,3.4894,4.5392,1.4174,4.6479,4.8689,3.3105,4.7777,2.824,3.345,4.9709,4.2631,4.5663,4.7835,2.676,3.4007,3.4752,4.3242,4.4523,3.8866,4.4556,2.2573,5.2017,3.1701,6.6973,3.5766,3.0568,3.6066,2.8522,2.1862,2.7805,3.0376,5.5429,5.7469,4.1136,2.5828,5.5034,2.1766,4.0506,3.309,2.3077,2.7205,3.2662,4.6277,2.9692,4.0515,3.0305,2.9692,3.9847,3.5935,3.8441,4.8783,4.5589,3.2313,3.551,5.7345,4.3126,4.1676,3.1112,5.1355,2.753,2.5707,1.7912,4.6815,4.1539,5.6271,4.8445,2.3308,5.3049,3.7571,4.5922
ACSL5,6.37,6.2878,4.9603,5.6168,7.0513,5.298,5.178,5.1859,5.365,7.1237,5.4848,6.0464,6.3272,5.4135,5.6396,4.5436,5.7703,4.2312,6.7443,5.67066134408,5.1144,3.56042126637,5.7947,4.9007,4.08304727567,5.66184965454,6.2839,5.57341660545,5.877,5.80273352058,6.34,6.9794,6.1971,5.6602,6.7886,6.0689,4.6685,5.3995,4.1376,4.49,4.6456,7.905,5.5988,3.4726,5.0781,6.6169,6.0599,5.2601,4.1732,6.5899,6.7649,5.0317,6.2878,4.1748,5.8425,6.0868,5.3385,3.9468,1.8524,6.5959,5.8128,6.5511,5.9962,5.9482,6.9525,6.3873,7.317,4.2751,6.762,6.3254,5.0977,6.1023,5.1768,5.2664,5.0032,6.2018,5.3234,6.0301,6.789,4.5299,5.7412,5.4509,4.9649,4.0189,7.244,5.6665,5.2559,7.0143,6.3302,4.9584,4.844,6.6963,7.1342,4.9275,5.8058,4.8329,6.1979,3.4264,4.7507,6.5116,5.517,6.7029,6.5099,7.0909,6.5647,6.7277,5.3813,0.9343,5.4253,6.4709,5.527,5.1355,4.479,6.0676,6.5038,5.6381,5.2788,3.6578,5.5955,5.5732,6.6353,5.8448,6.1449,6.3084,5.2976,3.6509,4.9379,6.7125,3.9022,1.4547,5.863,6.8551,5.3565,6.7208,6.7592,5.94,4.7291,5.9784,6.2419,5.3338,4.6029,5.1803,7.5715,5.4903,3.9874,5.5239,6.3187,6.5743,5.5835,6.5245,2.9507,5.43,5.9006,5.732,3.9421,0.9343,5.8443,6.7368,5.2627,5.9165,4.696,6.0173,5.1664,3.1377,6.9402,6.34,5.6038,6.7343,6.2687,8.5318,7.127,6.5959
ACSL6,-5.87335,-4.5997,-2.3409500000000003,-3.70245,-4.9894,-5.8254,-5.526,-3.6772,-6.636699999999999,-5.78045,-5.03445,-3.5217,-1.03735,-6.3466,-6.25685,-3.66315,-3.39625,-2.8498,-5.19915,-3.5268072429215,-4.9334,-5.678976971645,-4.2503,-2.3969,-1.061006902995,-2.32030799820115,-5.39985,-5.685313660825,-4.3216,-3.38277898114,-0.5238,-6.79585,-2.5509,-4.31875,-1.9166,-6.506349999999999,-6.396,-7.0004,-5.09085,-5.496,-5.1612,-2.1184,-2.7881,-6.8909,-7.1296,-4.77665,-5.849,-4.5233,-6.177099999999999,-3.0227,-2.4299,-4.8508,-7.1296,-3.73875,-1.5597,-7.1296,-1.78465,-5.95185,-5.759,-6.177099999999999,-3.95965,-3.47475,-6.10525,-5.41285,-2.92275,-5.8986,-5.2495,-7.287,-6.039899999999999,-5.21885,-4.410550000000001,-2.104,-7.76965,-4.1689,-6.636699999999999,-6.506349999999999,-3.5104,-5.1705,-5.4672,-4.99675,-5.526,-6.07185,-2.54545,-5.660299999999999,-4.76055,-4.6389,-4.15045,-1.1052,-5.496,-4.31875,-3.7324,-3.84375,-5.8986,-5.39985,-5.19915,-2.80265,-2.80265,-6.4491,-2.61215,-1.808,-5.23915,-5.28155,-7.1296,-5.526,-7.4887,-2.18515,-2.3729,-4.44055,-1.61735,-5.8986,-5.95185,-5.606949999999999,-6.10525,-2.0195,-4.982200000000001,-7.1296,-6.636699999999999,-5.09085,-7.76965,-3.14215,-5.09085,-5.8986,-6.07185,-4.3102,-7.4887,-5.57345,-6.00935,-7.0004,-6.396,-7.76965,-7.1296,-5.3623,-5.64205,-5.42605,-7.4887,-5.3623,-3.7,-7.287,-6.4491,-4.2934,-2.96325,-6.636699999999999,-5.606949999999999,-6.8909,-7.4887,-3.1832,-5.98,-6.07185,-5.6243,-5.19915,-5.87335,-5.8026,-3.84375,-4.3333,-5.67895,-6.25685,-6.177099999999999,-5.3623,-6.10525,-6.396,-6.7119,-4.410550000000001,-5.59,-3.6129,-5.00415,-5.18945,-5.660299999999999,-4.22715,-5.95185,-5.3383,-6.14025,-4.40085
ACTA2,6.8305,6.691,7.753,7.6129,7.8511,6.2967,8.8461,7.2676,6.1811,5.9011,6.6608,8.1236,6.2186,8.0768,8.0484,6.1351,6.7803,10.1726,8.2889,6.73321594495,7.5745,8.21169758911,8.2072,7.4328,7.5742392318,7.02143295967,7.7556,7.00373672852,10.524,8.13139654438,8.5499,7.1956,5.8956,9.1748,5.6747,7.3075,8.5134,4.6416,8.225,6.4368,6.9385,7.8038,6.4922,5.3089,7.3809,7.598,8.8012,6.3498,7.1621,8.5469,7.8449,6.0206,6.4191,7.4896,8.3397,7.375,6.5444,8.0656,7.6678,5.8711,8.6251,8.081,7.3063,7.0018,7.0199,8.4711,8.3733,8.4274,6.1225,7.2433,7.7847,7.1243,6.9273,6.0068,6.4069,5.967,7.1683,6.7119,6.1194,6.742,9.3401,7.5365,7.485,8.8474,7.3617,8.6997,6.9368,8.2458,6.4268,6.9522,8.6643,5.1748,8.0263,7.1982,5.6519,8.4989,7.5744,5.625,5.3906,6.7285,8.1036,7.7902,8.4657,7.5913,6.1985,9.136,8.0173,7.7815,6.5348,7.5743,7.5632,6.4791,6.5623,7.1007,5.381,7.9529,5.8425,5.5552,8.9081,8.1009,6.5115,7.0205,5.4483,6.1871,7.3966,8.507,6.3539,6.6002,6.5245,4.1899,4.7176,5.1835,7.7657,8.3909,7.8451,7.803,4.9222,6.6609,6.4824,7.2225,6.3995,5.6268,6.2591,6.2106,4.1244,6.7731,6.4281,6.246,8.5186,5.6212,5.5805,7.1252,9.229,6.9895,7.1713,3.6113,6.2384,7.0354,8.0107,7.8203,6.7072,7.2598,5.5361,6.5129,7.1144,7.3549,6.1771,7.8816,6.585,7.4961,7.3694,6.9621
ACTB,11.204,10.56,12.2445,11.7772,12.2439,11.5369,11.823,10.9559,11.1596,11.073,11.0614,12.1197,11.3836,11.5903,11.7448,10.3758,11.6716,11.8041,11.5029,11.5167600077,11.3524,11.1818049251,11.9965,11.4902,11.297777039,11.0943045316,11.1826,10.5735433979,12.0031,11.5387683051,11.8382,11.5027,11.0228,12.3522,11.0352,11.1017,11.8747,11.1464,12.4214,12.2916,12.6151,11.7368,12.1412,11.1029,12.5801,11.1301,13.145,12.5402,11.6278,11.9683,12.375,13.1596,12.6442,13.1084,11.7322,11.805,11.3038,11.9473,11.4402,10.9873,12.2037,11.7834,10.9132,11.8262,10.5272,11.7494,12.1798,12.7989,12.8982,11.5644,11.1906,11.3738,12.1489,11.0626,11.0959,11.2787,11.356,12.1826,10.6164,11.1971,12.4527,12.1869,12.0355,12.1174,11.5187,11.7129,12.2804,11.7437,12.3043,12.3475,12.1182,10.5853,12.719,11.154,11.7652,12.4316,10.7432,11.3648,11.6547,11.7893,12.441,11.1345,11.4899,11.0384,12.3151,12.2508,11.1185,11.0519,11.9893,11.1101,12.2732,12.0755,11.7298,12.5469,11.3588,10.2773,11.7204,11.7656,11.7955,11.7266,10.9878,12.451,11.9744,11.0772,11.3055,11.4906,11.9091,11.2077,11.6345,11.2127,10.8535,10.8627,11.0539,11.6171,10.9653,11.4701,11.8473,11.6653,10.5832,12.8484,11.1732,11.392,11.6518,11.8372,12.3911,10.7877,11.6005,11.3204,11.9242,10.9381,10.7831,11.1265,12.0858,11.5364,11.234,12.0693,11.2291,11.3111,11.2871,11.9572,10.7625,11.5969,10.8156,10.9139,11.2657,11.0903,11.6358,11.4057,11.7579,11.0051,11.0742,11.3132
ACTG1,10.2429,9.2796,11.6686,10.6465,10.5127,11.1666,10.8765,10.9126,10.8154,10.877,11.048,11.3713,9.9905,11.1476,10.8585,10.807,10.5331,11.4032,10.38,10.6450980915,10.5016,10.2558352722,11.3145,11.149,10.6134894404,10.2203544994,10.9247,10.2270647664,11.2953,10.1911146296,11.1983,11.0959,10.5127,11.3118,11.7765,11.0583,10.6609,10.305,11.0577,10.9618,11.2443,11.5331,10.7511,10.8326,11.4007,10.9907,10.75,10.4475,10.4177,10.7978,12.1021,11.5541,11.6363,11.7513,10.5993,10.7789,10.0077,11.3162,11.6229,10.8241,11.4776,10.9407,11.55,10.7384,10.8268,11.1455,11.6169,10.8981,11.1517,10.1291,10.9165,10.9495,10.8026,10.9089,11.2932,10.2086,10.6297,11.2738,10.9567,10.6112,11.5922,10.9259,11.0599,11.0474,10.3715,11.2333,10.5016,10.1488,12.5255,10.7058,11.5297,11.0178,10.6589,11.5562,10.713,11.2818,10.4811,11.9666,11.0549,9.8668,10.5702,10.2719,10.7306,10.3423,9.7599,11.3416,11.7124,10.6217,12.0479,10.2589,10.936,10.8691,10.5875,11.2268,11.0918,11.0812,10.2593,10.1024,11.0904,10.8058,11.1668,11.8853,11.1065,10.453,10.4733,10.6777,11.4732,10.9848,9.9116,10.4659,10.4179,10.655,10.9858,10.5268,10.4307,10.5041,11.0559,10.5073,10.4926,10.1701,10.6291,10.5429,11.4101,10.7663,12.224,10.695,11.0962,10.9643,11.3096,10.6831,11.1739,11.1108,10.946,11.1705,10.445,11.9231,10.4129,10.5433,10.6457,11.7438,10.6314,10.9791,10.2855,11.5415,10.1948,10.447,10.7427,11.0464,10.2317,10.4811,10.3956,11.0479
ACVR1,3.8591,4.0436,5.2211,4.7751,4.6288,4.9505,4.4588,3.6703,3.9403,2.7889,4.2533,4.7955,3.7794,4.0636,4.3039,3.1844,4.1094,4.8719,4.6525,4.23401925031,4.1111,5.3196801513,4.284,4.613,4.62027577021,3.93618555627,4.178,4.4473989924,4.6023,4.44345440546,4.3723,4.3126,4.2134,4.215,4.9454,4.3716,4.4423,3.3017,3.2174,4.3883,4.3951,4.3104,4.9374,2.2237,3.573,3.7345,3.66,2.7805,4.0064,4.6916,4.5669,5.1186,3.4856,3.9838,3.9838,3.245,3.9901,4.1547,4.47,4.889,4.8729,3.9393,4.208,4.17,4.0127,4.6047,4.6548,4.281,3.773,4.7929,3.5312,4.6029,3.835,4.7898,4.4013,4.2965,4.8007,4.4764,3.832,3.8788,4.2017,4.0136,4.4162,4.9672,4.4919,3.9099,3.0498,4.8595,4.4693,4.4263,4.6312,4.3017,4.0994,3.9468,3.9089,3.8218,4.4176,3.7656,4.1668,4.1474,4.1425,4.7846,4.0109,4.4463,4.0926,4.8983,3.6101,3.7593,4.0782,4.2196,3.2662,3.8601,3.836,4.3321,4.5717,4.208,3.8896,4.6071,4.3285,4.6083,4.1433,5.3604,4.1285,4.5205,3.7464,4.8694,3.7857,3.0602,4.9933,2.6962,4.2033,3.772,3.7149,4.3068,4.2646,4.2818,5.8245,2.791,4.5236,3.3759,3.7635,3.8167,5.3792,4.5856,3.7646,4.4324,4.5249,3.5362,4.4223,4.6571,3.4543,4.5497,4.1931,4.3342,3.7028,3.9682,4.2743,3.8249,4.2995,5.5895,4.0454,4.0144,4.0593,4.9045,4.3723,4.3299,3.8769,4.5748,4.6988,4.9265,3.6532,4.8385
ACVR1B,3.9223,5.17,4.1027,3.6623,4.352,5.0036,3.9031,3.7432,3.4752,3.8501,4.9289,3.5535,3.7625,3.5362,4.8704,3.8551,3.7378,3.4894,5.0457,3.99979952119,3.4958,3.56935858354,3.2297,4.0985,2.76785118748,2.94570261907,3.6827,3.81671616737,3.6335,3.37217486833,3.9393,3.3017,5.1704,2.2482,5.8146,3.0961,3.3535,2.8681,3.7656,2.8916,3.335,3.2435,4.0549,1.7446,1.9564,5.0951,3.3883,3.8915,5.0488,4.6265,3.8002,3.38,3.906,1.7954,2.4544,4.1392,1.2147,4.5982,4.1883,3.9524,3.5436,3.97,2.7679,3.7919,5.1684,3.3591,3.9108,2.8799,4.784,5.986,3.5706,4.5299,4.6617,3.2826,4.2095,3.7762,3.1294,2.8622,3.9289,3.793,3.1228,3.4143,3.2602,3.5559,3.7094,3.8002,4.9454,4.3335,3.8167,3.1212,3.3017,4.6352,3.6646,3.9002,2.7029,2.2901,3.4291,4.9607,5.2717,3.7302,5.1688,4.0969,3.7138,4.5583,3.1556,4.5374,4.3702,3.8857,2.6019,3.8944,4.1716,2.4623,2.6395,3.2647,3.3307,4.3667,4.7866,3.3591,3.3605,3.6006,3.7971,5.0644,4.1604,4.001,3.5436,4.4919,3.2158,3.7432,3.2692,4.1812,3.7389,3.4958,4.2728,3.242,4.7955,3.2343,3.2959,2.5683,4.4983,3.0393,4.314,3.3647,3.9374,3.741,2.0979,3.8808,3.8198,4.7872,3.5287,4.0558,5.3999,5.1473,3.9459,4.2795,5.3796,3.3321,3.6077,3.7094,4.0269,3.9719,4.2327,4.7981,3.6018,3.2251,5.243,3.9099,3.0859,2.7422,4.7055,4.5982,4.0462,3.9783
ACVR1C,-4.6082,-0.8599,-1.0262,-2.5479,-1.4305,-1.5105,-3.3076,-1.4305,-3.6259,-1.2828,-2.4659,-3.3076,-1.1811,-2.3884,-4.035,-4.2934,-1.0262,-3.816,-1.5951,-0.037543913387,-1.7809,-1.40478582069,-2.9324,-3.3076,-1.48329618951,-2.22205725892,-3.458,-3.17135811328,-5.5735,-2.3633886211,-0.6193,-6.5064,-3.458,-4.2934,-2.4659,-3.6259,-4.035,-5.0116,-4.035,-3.816,-3.0469,-3.0469,-3.1714,-5.0116,-5.0116,-5.5735,-5.5735,-2.0529,-1.2481,-2.114,-1.1488,-3.1714,-3.816,-3.6259,-2.9324,-6.5064,-1.9942,-1.0262,-1.0862,-3.0469,1.2209,-1.9942,-2.9324,-3.458,-2.5479,-3.6259,-3.1714,-4.2934,-2.9324,-1.9942,-4.6082,-4.035,-3.458,-2.4659,-2.5479,-2.0529,-4.035,-2.9324,-3.0469,-2.5479,-1.3921,-5.0116,-4.6082,-1.9942,-4.035,-2.3884,-1.7809,-2.5479,-3.816,-2.9324,-2.0529,-2.2447,-4.6082,-4.6082,-4.2934,-3.6259,-1.3548,-4.2934,-2.8262,-3.816,-1.7322,-0.7588,-3.1714,-3.6259,-6.5064,-2.4659,-3.6259,-4.035,0.9642,-4.6082,-4.2934,-3.816,-4.035,-3.458,-0.4921,-3.816,-2.8262,-0.8084,0.3573,-1.9942,-1.3548,-3.1714,-4.035,-3.816,-5.5735,-0.7346,-3.816,-4.035,-3.816,-4.035,-3.3076,-3.1714,-3.3076,-2.2447,-5.5735,-2.3147,-2.114,-5.5735,-1.5951,-6.5064,-5.5735,-4.2934,-1.3183,-3.1714,-3.816,-3.458,-2.9324,-3.816,-4.2934,-0.9406,-0.6193,-2.0529,-0.5756,-1.7322,-2.5479,-3.1714,-4.6082,-2.0529,-4.035,-2.3884,-5.0116,-5.5735,-2.6349,-2.9324,-2.8262,-1.3183,-2.5479,-2.4659,-5.5735,-2.6349,-2.8262,-1.1488
